后缘襟翼机械不对称,定中凸轮与滚轮磨损
部件渗漏,装管路接头时没有对正
空调系统调节失效,空调组件损坏
方向舵没有配平,FAC开关失效
空调温度不可调节,发动机关闭了引气
飞机超过轮速而爆胎,后缘襟翼传动蜗杆引起卡阻
关闭右发动机活门时间过长,启动活门转轴出现锈蚀
空调温度调节不了,空调组件损坏
飞行中上下飘摆,升降舵调整片故障
后缘襟翼机械不对称,左外后缘后襟翼连接曲柄断裂
系统失效,主起落架锁作动筒液压软管磨损
方向舵PCU漏油率较高,管路间距没控制好
调整片校装有误差,钢索与鼓轮之间磨损
EGT数值较高,APU引气压力过低
注油盒漏油,襟翼蜗杆注油盒漏油
自动停车,MEL失效
操纵力感觉过大,PCU阀门有卡住
飞机位置有误,天线失效
飞机上升不了高度,滑油漏光
飞机上升不了高度,注油盒润滑不好
方向舵PCU漏油率较高,接头松动
系统液压油渗漏,踩踏管路
左发动机防冰活门打不开,管路与发动机防冰活门管路的磨损
飞机向另一侧翻滚,滑油漏光
飞机上升不了高度,传动蜗杆生锈
襟翼蜗杆漏油,蜗杆传动齿轮箱转轴对封严磨损
启动时EGT较高,APU引气压力低于正常值
电子舱不能通风,频率偏离较大
飞机上升不了高度,传动蜗杆的固定螺栓松脱
作动器工作不停,预位电门故障
油液渗漏,前缘作动筒与扰流板 PCU漏油
油液渗漏,管路间距没控制好
自动停车,前余油口运转漏油过多
系统失效,前缘作动筒与扰流板 PCU漏油
系统液压油渗漏,喷漆时没注意保护所有PCU活塞表面
行程偏离轨道,FAC开关跳出
油液渗漏,主起落架收放液压软管磨损
飞机失速,传动蜗杆的固定螺栓松脱
液压油量在短时间内大量流失,接头松动
飞机向另一侧倾斜,蜗杆歪斜
起落架渗漏,前缘作动筒与扰流板 PCU漏油
右发动机PRV(压力调节活门)出现琥珀色的关闭信息,HP
注油盒漏油,襟翼蜗杆传动齿轮箱漏油
落地后减速板升不起来,手柄作动器故障
轮舱渗漏,装管路接头时没有对正
FMGC不能交输数据,RMP备用导航打开了
操纵杆下部的副翼转换机构引起摩擦力过大,扰流板钢索鼓轮咬滞
轮舱渗漏,接头损伤
飞机无法爬升也无法减速,蜗杆歪斜
系统液压油渗漏,封圈安装不规范
飞行中上下飘摆,升降舵调整片铰链磨严重
副翼校装不准确,连接曲柄断裂
飞机位置有漂移,没有正确校准导航相关数据
飞机功率下降,高空杆使用不当
发动机火警探测显示异常,假烟雾信息
气象雷达数据错误,缺失零件
副翼校装不准确,弹簧疲劳
飞机无法减速,传动蜗杆生锈
油液渗漏,飞行扰流板作动器封圈破损
前缘过渡灯不灭,作动筒内收上电门故障
空调温度不可调节,区域传感器不能正常通风
N2转速太低,油量不足
液压油量在短时间内大量流失,接头损伤
货舱出现烟雾,烟雾信息错误
部件渗漏,接头损伤
IRU参数有误,有部分零件损坏
飞机操纵力感觉较重,副翼钢索系统中断丝
操纵杆下部的副翼转换机构引起摩擦力过大,助力系统有问题
飞机超过轮速而爆胎,注油嘴丢失
起落架渗漏,部件上的封圈失效
包皮震动明显,点火系统故障
舱门附近出现噪音,机腹封条缺失
电子舱通风故障,排风扇开关跳出
操纵杆下部的副翼转换机构引起摩擦力过大,PCU内部阀门有卡滞
空调温度调节失败,空调系统中硬件损坏
IRU错误,天线故障
电子舱不能通风,鼓风扇故障
TCAS参数有误,缺失零件
飞行中上下飘摆,副翼与升降舵调整片铰链磨严重超标
获取不到FMGC的导航数据,FMGC工作系统出现错误
液压油量在短时间内大量流失,部件上的封圈失效
部件渗漏,前起落架收放液压软管磨损
IRU错误,天气不好
发动机余油口漏油,APU引气压力过低
N2转速太低,放气活门没有关上
系统液压油渗漏,主起落架锁作动筒液压软管磨损
飞机速度减小,发动机部分机件损坏
副翼校装有误差,定中凸轮不能回到中心位
油液渗漏,方向舵PCU使用频率过高
IRU错误,缺失零件
飞机上升不了高度,注油嘴丢失
系统失效,没有按要求润滑
APU不能启动,APU不工作
系统失效,主起落架收放作动筒供油管破损
液压油量在短时间内大量流失,软管疲劳断裂
飞机无法爬升也无法减速,注油盒与蜗杆间的润滑不好
方向舵PCU漏油率较高,主起落架收放液压软管磨损
液压油量在短时间内大量流失,前起落架收放液压软管磨损
发动机启动失败,没有打开放气活门
飞机呈“摇头”状态,收放系统动作筒漏气
冷气压力下降为零,收放系统动作筒裂开或漏气
襟翼蜗杆漏油,引起蜗杆磨损
副翼操纵力感觉过大,副翼钢索系统磨损
方向舵PCU漏油率较高,接头松动
TCAS故障,硬件出现损坏
空调温度不可调节,空调系统中硬件损坏
GPSI失效,天气不好
行程受限制,FAC没有复位
空调系统调节失效,空调系统中硬件损坏
落地后减速板升不起来,速度刹车手柄作动器可靠性不好
发动机火警探测显示异常,有乘客吸烟
TCAS参数有误,天线失效
舱门关上后闪现打开,组件间隙有杂物
后缘襟翼机械不对称,连接曲柄断裂
发动机漏油,放气活门没有打开
操纵力感觉过大,副翼扇形盘曲柄连接不好
起落架渗漏,强行搬动管路作为扶手
